Date,close
2016-05-31,354.9571533203125
2016-06-01,361.98553466796875
2016-06-02,368.7646484375
2016-06-03,379.43182373046875
2016-06-06,397.9747314453125
2016-06-07,397.575927734375
2016-06-08,423.2967529296875
2016-06-09,418.4616394042969
2016-06-10,440.892578125
2016-06-13,432.8673095703125
2016-06-14,431.7207946777344
2016-06-15,433.4156188964844
2016-06-16,427.43402099609375
2016-06-17,472.3955993652344
2016-06-20,498.6148681640625
2016-06-21,503.3004455566406
2016-06-22,502.6524353027344
2016-06-23,504.7459716796875
2016-06-24,533.6071166992188
2016-06-27,550.3555297851562
2016-06-28,537.2459716796875
2016-06-29,538.8410034179688
2016-06-30,531.1148071289062
2016-07-01,527.52587890625
2016-07-04,527.1270751953125
2016-07-05,506.9392395019531
2016-07-07,496.5711669921875
2016-07-08,502.851806640625
2016-07-11,503.4499816894531
2016-07-12,506.2912292480469
2016-07-13,504.4468994140625
2016-07-14,503.05120849609375
2016-07-15,511.82421875
2016-07-18,504.0979919433594
2016-07-19,509.88018798828125
2016-07-20,558.2313232421875
2016-07-21,554.1937866210938
2016-07-22,553.5457763671875
2016-07-25,583.0548706054688
2016-07-26,576.3255615234375
2016-07-27,591.9774169921875
2016-07-28,587.2420043945312
2016-07-29,578.169921875
2016-08-01,554.592529296875
2016-08-02,530.9154052734375
2016-08-03,547.5641479492188
2016-08-04,549.0595703125
2016-08-05,549.9069213867188
2016-08-08,540.5358276367188
2016-08-09,532.3609619140625
2016-08-10,515.562744140625
2016-08-11,509.0826416015625
2016-08-12,506.1915283203125
2016-08-16,498.9139709472656
2016-08-17,515.2137451171875
2016-08-18,505.44384765625
2016-08-19,497.4185791015625
2016-08-22,498.81427001953125
2016-08-23,510.7275695800781
2016-08-24,521.9430541992188
2016-08-25,531.8126831054688
2016-08-26,545.9691162109375
2016-08-29,544.9223022460938
2016-08-30,563.61474609375
2016-08-31,578.0203857421875
2016-09-01,567.2037353515625
2016-09-02,570.294189453125
2016-09-06,593.87158203125
2016-09-07,578.468994140625
2016-09-08,597.2611083984375
2016-09-09,592.126953125
2016-09-12,603.442138671875
2016-09-14,604.9375
2016-09-15,597.5602416992188
2016-09-16,584.6500244140625
2016-09-19,570.0999755859375
2016-09-20,569.0999755859375
2016-09-21,567.75
2016-09-22,569.0999755859375
2016-09-23,565.5999755859375
2016-09-26,560.25
2016-09-27,552.1500244140625
2016-09-28,551.7000122070312
2016-09-29,553.9500122070312
2016-09-30,555.5999755859375
2016-10-03,558.5499877929688
2016-10-04,558.4000244140625
2016-10-05,562.25
2016-10-06,555.0999755859375
2016-10-07,549.3499755859375
2016-10-10,543.6500244140625
2016-10-13,549.9500122070312
2016-10-14,553.5
2016-10-17,538.8499755859375
2016-10-18,553.75
2016-10-19,555.5999755859375
2016-10-20,558.1500244140625
2016-10-21,561.7999877929688
2016-10-24,558.5499877929688
2016-10-25,555.2999877929688
2016-10-26,550.0
2016-10-27,556.9000244140625
2016-10-28,562.7999877929688
2016-11-01,558.2000122070312
2016-11-02,546.8499755859375
2016-11-03,540.7000122070312
2016-11-04,542.0
2016-11-07,551.6500244140625
2016-11-08,565.1500244140625
2016-11-09,554.9000244140625
2016-11-10,573.2000122070312
2016-11-11,558.0
2016-11-15,492.8999938964844
2016-11-16,532.5499877929688
2016-11-17,525.7999877929688
2016-11-18,524.5
2016-11-21,504.3500061035156
2016-11-22,531.4000244140625
2016-11-23,548.6500244140625
2016-11-24,540.2000122070312
2016-11-25,536.2999877929688
2016-11-28,538.7000122070312
2016-11-29,558.0999755859375
2016-11-30,534.0499877929688
2016-12-01,545.7999877929688
2016-12-02,532.8499755859375
2016-12-05,545.0
2016-12-06,544.1500244140625
2016-12-07,541.5
2016-12-08,542.5499877929688
2016-12-09,542.5
2016-12-12,545.1500244140625
2016-12-13,557.0
2016-12-14,556.7000122070312
2016-12-15,556.5
2016-12-16,559.5999755859375
2016-12-19,558.9000244140625
2016-12-20,543.0499877929688
2016-12-21,536.3499755859375
2016-12-22,530.25
2016-12-23,529.2000122070312
2016-12-26,525.4500122070312
2016-12-27,531.2999877929688
2016-12-28,532.2999877929688
2016-12-29,542.8499755859375
2016-12-30,548.75
2017-01-02,557.5499877929688
2017-01-03,555.0
2017-01-04,559.4500122070312
2017-01-05,553.6500244140625
2017-01-06,546.4500122070312
2017-01-09,543.9500122070312
2017-01-10,543.4500122070312
2017-01-11,558.6500244140625
2017-01-12,554.2000122070312
2017-01-13,551.2000122070312
2017-01-16,557.75
2017-01-17,554.5499877929688
2017-01-18,554.6500244140625
2017-01-19,565.9000244140625
2017-01-20,562.5499877929688
2017-01-23,564.7000122070312
2017-01-24,563.0499877929688
2017-01-25,563.8499755859375
2017-01-27,569.9500122070312
2017-01-30,565.0999755859375
2017-01-31,564.6500244140625
2017-02-01,581.7000122070312
2017-02-02,601.7000122070312
2017-02-03,599.2000122070312
2017-02-06,601.2000122070312
2017-02-07,615.5999755859375
2017-02-08,617.8499755859375
2017-02-09,627.3499755859375
2017-02-10,622.4500122070312
2017-02-13,610.5999755859375
2017-02-14,604.7000122070312
2017-02-15,603.5999755859375
2017-02-16,599.5999755859375
2017-02-17,601.0999755859375
2017-02-20,594.75
2017-02-21,564.8499755859375
2017-02-22,572.5999755859375
2017-02-23,578.25
2017-02-27,567.1500244140625
2017-02-28,563.5999755859375
2017-03-01,563.6500244140625
2017-03-02,563.7999877929688
2017-03-03,561.7000122070312
2017-03-06,556.7000122070312
2017-03-07,552.4000244140625
2017-03-08,542.7999877929688
2017-03-09,536.5499877929688
2017-03-10,536.0499877929688
2017-03-14,539.4500122070312
2017-03-15,558.9000244140625
2017-03-16,565.25
2017-03-17,565.75
2017-03-20,559.75
2017-03-21,563.0499877929688
2017-03-22,560.0
2017-03-23,578.7000122070312
2017-03-24,575.3499755859375
2017-03-27,580.2999877929688
2017-03-28,571.7000122070312
2017-03-29,565.25
2017-03-30,572.7000122070312
2017-03-31,576.9500122070312
2017-04-03,567.7000122070312
2017-04-05,595.5499877929688
2017-04-06,602.2000122070312
2017-04-07,633.4000244140625
2017-04-10,654.0499877929688
2017-04-11,652.4500122070312
2017-04-12,659.0499877929688
2017-04-13,655.8499755859375
2017-04-17,659.25
2017-04-18,644.0
2017-04-19,654.5
2017-04-20,650.9500122070312
2017-04-21,631.0999755859375
2017-04-24,645.5999755859375
2017-04-25,649.9500122070312
2017-04-26,639.75
2017-04-27,654.6500244140625
2017-04-28,655.9000244140625
2017-05-02,655.1500244140625
2017-05-03,643.0999755859375
2017-05-04,639.4500122070312
2017-05-05,618.2000122070312
2017-05-08,629.0499877929688
2017-05-09,626.9000244140625
2017-05-10,643.1500244140625
2017-05-11,653.0499877929688
2017-05-12,645.9500122070312
2017-05-15,676.7000122070312
2017-05-16,673.5999755859375
2017-05-17,671.0999755859375
2017-05-18,652.9500122070312
2017-05-19,641.2000122070312
2017-05-22,633.75
2017-05-23,621.5
2017-05-24,569.7999877929688
2017-05-25,563.2000122070312
2017-05-26,562.0999755859375
2017-05-29,537.0499877929688
2017-05-30,559.7000122070312
2017-05-31,583.7000122070312
2017-06-01,609.7000122070312
2017-06-02,619.75
2017-06-05,608.2999877929688
2017-06-06,617.6500244140625
2017-06-07,614.0999755859375
2017-06-08,620.75
2017-06-09,598.6500244140625
2017-06-12,580.0
2017-06-13,595.2999877929688
2017-06-14,595.75
2017-06-15,590.5499877929688
2017-06-16,606.6500244140625
2017-06-19,610.1500244140625
2017-06-20,614.9000244140625
2017-06-21,615.9500122070312
2017-06-22,602.1500244140625
2017-06-23,601.1500244140625
2017-06-27,615.7000122070312
2017-06-28,618.5
2017-06-29,610.1500244140625
2017-06-30,631.0999755859375
2017-07-03,620.4000244140625
2017-07-04,620.4500122070312
2017-07-05,597.0
2017-07-06,603.0999755859375
2017-07-07,594.1500244140625
2017-07-10,597.0999755859375
2017-07-11,595.5
2017-07-12,593.5499877929688
2017-07-13,582.9000244140625
2017-07-14,599.5499877929688
2017-07-17,600.8499755859375
2017-07-18,591.0999755859375
2017-07-19,593.5999755859375
2017-07-20,592.1500244140625
2017-07-21,594.25
2017-07-24,598.8499755859375
2017-07-25,613.5999755859375
2017-07-26,604.5499877929688
2017-07-27,602.5
2017-07-28,604.0499877929688
2017-07-31,609.4500122070312
2017-08-01,600.1500244140625
2017-08-02,609.9000244140625
2017-08-03,613.6500244140625
2017-08-04,608.1500244140625
2017-08-07,609.7999877929688
2017-08-08,600.0
2017-08-09,587.0999755859375
2017-08-10,597.1500244140625
2017-08-11,610.75
2017-08-14,601.2000122070312
2017-08-16,607.3499755859375
2017-08-17,599.9500122070312
2017-08-18,596.0
2017-08-21,596.9000244140625
2017-08-22,601.4000244140625
2017-08-23,606.2000122070312
2017-08-24,601.25
2017-08-28,605.5
2017-08-29,599.5999755859375
2017-08-30,599.7000122070312
2017-08-31,601.5499877929688
2017-09-01,610.4500122070312
2017-09-04,604.25
2017-09-05,602.5
2017-09-06,596.25
2017-09-07,599.2000122070312
2017-09-08,600.5
2017-09-11,599.7999877929688
2017-09-12,596.7999877929688
2017-09-13,593.75
2017-09-14,599.75
2017-09-15,615.75
2017-09-18,628.5499877929688
2017-09-19,646.5499877929688
2017-09-20,634.7999877929688
2017-09-21,645.75
2017-09-22,633.75
2017-09-25,619.7999877929688
2017-09-26,606.1500244140625
2017-09-27,587.7999877929688
2017-09-28,583.9000244140625
2017-09-29,590.9000244140625
2017-10-03,600.0
2017-10-04,593.7999877929688
2017-10-05,587.9000244140625
2017-10-06,595.5
2017-10-09,597.3499755859375
2017-10-10,593.0999755859375
2017-10-11,590.9000244140625
2017-10-12,591.4500122070312
2017-10-13,584.0
2017-10-16,580.0499877929688
2017-10-17,575.75
2017-10-18,567.7000122070312
2017-10-19,561.2999877929688
2017-10-23,575.6500244140625
2017-10-24,572.9000244140625
2017-10-25,574.9500122070312
2017-10-26,573.9000244140625
2017-10-27,555.0
2017-10-30,581.5
2017-10-31,587.0
2017-11-01,578.5499877929688
2017-11-02,581.2000122070312
2017-11-03,569.5
2017-11-06,567.25
2017-11-07,551.7999877929688
2017-11-08,544.7000122070312
2017-11-09,550.5499877929688
2017-11-10,556.2000122070312
2017-11-13,562.4000244140625
2017-11-14,564.5999755859375
2017-11-15,550.8499755859375
2017-11-16,546.2999877929688
2017-11-17,572.3499755859375
2017-11-20,565.2999877929688
2017-11-21,575.6500244140625
2017-11-22,585.5499877929688
2017-11-23,566.7999877929688
2017-11-24,562.4500122070312
2017-11-27,565.1500244140625
2017-11-28,556.1500244140625
2017-11-29,552.1500244140625
2017-11-30,547.9500122070312
2017-12-01,547.1500244140625
2017-12-04,546.5
2017-12-05,544.25
2017-12-06,529.75
2017-12-07,542.3499755859375
2017-12-08,552.2999877929688
2017-12-11,556.6500244140625
2017-12-12,562.3499755859375
2017-12-13,555.0499877929688
2017-12-14,552.1500244140625
2017-12-15,556.0499877929688
2017-12-18,557.0499877929688
2017-12-19,568.7999877929688
2017-12-20,575.0999755859375
2017-12-21,590.6500244140625
2017-12-22,591.2999877929688
2017-12-26,586.8499755859375
2017-12-27,606.5999755859375
2017-12-28,599.9000244140625
2017-12-29,592.5
2018-01-01,597.0499877929688
2018-01-02,584.5999755859375
2018-01-03,584.0999755859375
2018-01-04,589.5999755859375
2018-01-05,588.9000244140625
2018-01-08,588.5
2018-01-09,584.6500244140625
2018-01-10,574.4500122070312
2018-01-11,574.9500122070312
2018-01-12,569.5
2018-01-15,556.7999877929688
2018-01-16,559.3499755859375
2018-01-17,555.7000122070312
2018-01-18,549.6500244140625
2018-01-19,548.4000244140625
2018-01-22,544.3499755859375
2018-01-23,540.9000244140625
2018-01-24,520.7000122070312
2018-01-25,537.2999877929688
2018-01-29,523.75
2018-01-30,527.75
2018-01-31,534.25
2018-02-01,540.7000122070312
2018-02-02,544.6500244140625
2018-02-05,530.5499877929688
2018-02-06,525.9500122070312
2018-02-07,515.3499755859375
2018-02-08,519.25
2018-02-09,528.3499755859375
2018-02-12,524.4500122070312
2018-02-14,518.0499877929688
2018-02-15,518.4500122070312
2018-02-16,500.75
2018-02-19,497.0
2018-02-20,499.3500061035156
2018-02-21,499.70001220703125
2018-02-22,494.95001220703125
2018-02-23,498.0
2018-02-26,509.0
2018-02-27,497.95001220703125
2018-02-28,495.45001220703125
2018-03-01,494.95001220703125
2018-03-05,483.6000061035156
2018-03-06,490.20001220703125
2018-03-07,481.0
2018-03-08,480.3999938964844
2018-03-09,475.04998779296875
2018-03-12,470.0
2018-03-13,471.3500061035156
2018-03-14,457.6000061035156
2018-03-15,458.75
2018-03-16,447.25
2018-03-19,430.20001220703125
2018-03-20,425.25
2018-03-21,435.5
2018-03-22,439.1499938964844
2018-03-23,447.04998779296875
2018-03-26,456.6499938964844
2018-03-27,465.5
2018-03-28,453.45001220703125
2018-04-02,460.3999938964844
2018-04-03,464.5
2018-04-04,450.6499938964844
2018-04-05,458.95001220703125
2018-04-06,452.45001220703125
2018-04-09,454.79998779296875
2018-04-10,457.8500061035156
2018-04-11,456.1000061035156
2018-04-12,450.6499938964844
2018-04-13,434.79998779296875
2018-04-16,425.6499938964844
2018-04-17,430.8500061035156
2018-04-18,436.0
2018-04-19,448.6499938964844
2018-04-20,478.6499938964844
2018-04-23,500.5
2018-04-24,522.4000244140625
2018-04-25,502.6499938964844
2018-04-26,506.8500061035156
2018-04-27,508.3999938964844
2018-04-30,515.7000122070312
2018-05-02,511.1000061035156
2018-05-03,511.6499938964844
2018-05-04,508.8500061035156
2018-05-07,509.1000061035156
2018-05-08,523.0499877929688
2018-05-09,514.0
2018-05-10,516.1500244140625
2018-05-11,515.0
2018-05-14,498.8500061035156
2018-05-15,502.20001220703125
2018-05-16,489.79998779296875
2018-05-17,488.29998779296875
2018-05-18,488.1499938964844
2018-05-21,460.6000061035156
2018-05-22,474.6000061035156
2018-05-23,466.25
2018-05-24,459.3500061035156
2018-05-25,474.20001220703125
2018-05-28,473.6000061035156
2018-05-29,475.1000061035156
2018-05-30,483.6499938964844
2018-05-31,490.1000061035156
2018-06-01,481.79998779296875
2018-06-04,466.0
2018-06-05,454.04998779296875
2018-06-06,463.20001220703125
2018-06-07,483.5
2018-06-08,475.79998779296875
2018-06-11,481.95001220703125
2018-06-12,488.54998779296875
2018-06-13,485.3999938964844
2018-06-14,478.6000061035156
2018-06-15,469.54998779296875
2018-06-18,469.8999938964844
2018-06-19,454.70001220703125
2018-06-20,461.0
2018-06-21,449.8999938964844
2018-06-22,449.95001220703125
2018-06-25,453.20001220703125
2018-06-26,452.54998779296875
2018-06-27,431.75
2018-06-28,424.6499938964844
2018-06-29,432.54998779296875
2018-07-02,429.95001220703125
2018-07-03,423.6000061035156
2018-07-04,407.95001220703125
2018-07-05,419.6000061035156
2018-07-06,417.0
2018-07-09,450.3999938964844
2018-07-10,457.04998779296875
2018-07-11,459.25
2018-07-12,455.75
2018-07-13,444.54998779296875
2018-07-16,428.3500061035156
2018-07-17,444.45001220703125
2018-07-18,433.8500061035156
2018-07-19,440.3500061035156
2018-07-20,456.75
2018-07-23,453.70001220703125
2018-07-24,467.8500061035156
2018-07-25,459.8999938964844
2018-07-26,471.5
2018-07-27,495.25
2018-07-30,479.5
2018-07-31,497.20001220703125
2018-08-01,506.04998779296875
2018-08-02,518.9500122070312
2018-08-03,518.75
2018-08-06,522.4000244140625
2018-08-07,490.5
2018-08-08,498.70001220703125
2018-08-09,500.6000061035156
2018-08-10,487.04998779296875
2018-08-13,481.20001220703125
2018-08-14,467.5
2018-08-16,464.75
2018-08-17,463.75
2018-08-20,482.95001220703125
2018-08-21,482.8999938964844
2018-08-23,476.1000061035156
2018-08-24,469.70001220703125
2018-08-27,480.3500061035156
2018-08-28,484.5
2018-08-29,472.3500061035156
2018-08-30,463.79998779296875
2018-08-31,448.04998779296875
2018-09-03,448.20001220703125
2018-09-04,442.1499938964844
2018-09-05,441.25
2018-09-06,450.25
2018-09-07,473.45001220703125
2018-09-10,504.6499938964844
2018-09-11,469.1000061035156
2018-09-12,471.54998779296875
2018-09-14,491.3999938964844
2018-09-17,474.45001220703125
2018-09-18,461.54998779296875
2018-09-19,445.5
2018-09-21,450.95001220703125
2018-09-24,448.3999938964844
2018-09-25,446.45001220703125
2018-09-26,443.1499938964844
2018-09-27,419.04998779296875
2018-09-28,408.29998779296875
2018-10-01,400.75
2018-10-03,392.6499938964844
2018-10-04,359.45001220703125
2018-10-05,359.3500061035156
2018-10-08,365.70001220703125
2018-10-09,373.20001220703125
2018-10-10,379.04998779296875
2018-10-11,367.3500061035156
2018-10-12,372.20001220703125
2018-10-15,370.6499938964844
2018-10-16,392.0
2018-10-17,384.95001220703125
2018-10-19,389.95001220703125
2018-10-22,364.3999938964844
2018-10-23,378.20001220703125
2018-10-24,382.6499938964844
2018-10-25,372.95001220703125
2018-10-26,366.75
2018-10-29,378.3999938964844
2018-10-30,367.04998779296875
2018-10-31,377.20001220703125
2018-11-01,400.8500061035156
2018-11-02,407.1499938964844
2018-11-05,405.3999938964844
2018-11-06,389.20001220703125
2018-11-07,393.3999938964844
2018-11-09,405.6499938964844
2018-11-12,403.8500061035156
2018-11-13,408.04998779296875
2018-11-14,392.8999938964844
2018-11-15,428.45001220703125
2018-11-16,420.5
2018-11-19,437.54998779296875
2018-11-20,430.45001220703125
2018-11-21,429.20001220703125
2018-11-22,424.6000061035156
2018-11-26,414.54998779296875
2018-11-27,424.8999938964844
2018-11-28,430.04998779296875
2018-11-29,447.25
2018-11-30,447.29998779296875
2018-12-03,438.04998779296875
2018-12-04,434.25
2018-12-05,432.95001220703125
2018-12-06,428.45001220703125
2018-12-07,428.0
2018-12-10,407.25
2018-12-11,437.0
2018-12-12,429.5
2018-12-13,443.6499938964844
2018-12-14,431.54998779296875
2018-12-17,446.54998779296875
2018-12-18,440.95001220703125
2018-12-19,440.3500061035156
2018-12-20,441.1000061035156
2018-12-21,438.75
2018-12-24,440.70001220703125
2018-12-26,446.1499938964844
2018-12-27,436.79998779296875
2018-12-28,443.6000061035156
2018-12-31,446.0
2019-01-01,443.54998779296875
2019-01-02,428.54998779296875
2019-01-03,424.0
2019-01-04,441.3500061035156
2019-01-07,435.8999938964844
2019-01-08,434.6499938964844
2019-01-09,439.8500061035156
2019-01-10,458.54998779296875
2019-01-11,454.75
2019-01-14,448.25
2019-01-15,460.5
2019-01-16,452.6499938964844
2019-01-17,457.20001220703125
2019-01-18,457.1499938964844
2019-01-21,438.95001220703125
2019-01-22,436.20001220703125
2019-01-23,438.95001220703125
2019-01-24,441.0
2019-01-25,429.3999938964844
2019-01-28,400.1499938964844
2019-01-29,411.3500061035156
2019-01-30,418.70001220703125
2019-01-31,398.1499938964844
2019-02-01,375.3999938964844
2019-02-04,371.04998779296875
2019-02-05,368.0
2019-02-06,374.95001220703125
2019-02-07,392.8500061035156
2019-02-08,396.20001220703125
2019-02-11,377.0
2019-02-12,392.1000061035156
2019-02-14,386.5
2019-02-15,387.1499938964844
2019-02-18,389.6499938964844
2019-02-19,385.3999938964844
2019-02-20,395.79998779296875
2019-02-21,407.6000061035156
2019-02-22,404.45001220703125
2019-02-25,414.70001220703125
2019-02-26,399.45001220703125
2019-02-27,398.70001220703125
2019-02-28,394.6499938964844
2019-03-01,401.6499938964844
2019-03-05,407.6499938964844
2019-03-06,408.25
2019-03-07,409.70001220703125
2019-03-08,421.6000061035156
2019-03-11,428.8500061035156
2019-03-12,429.70001220703125
2019-03-13,432.20001220703125
2019-03-14,435.95001220703125
2019-03-15,438.75
2019-03-18,453.29998779296875
2019-03-19,449.8500061035156
2019-03-20,454.6000061035156
2019-03-22,452.75
2019-03-25,445.45001220703125
2019-03-26,436.95001220703125
2019-03-27,448.54998779296875
2019-03-28,438.1499938964844
2019-04-01,441.8500061035156
2019-04-02,437.04998779296875
2019-04-03,434.6000061035156
2019-04-04,439.6000061035156
2019-04-05,439.1000061035156
2019-04-08,426.1499938964844
2019-04-09,424.29998779296875
2019-04-10,416.0
2019-04-11,436.75
2019-04-12,437.79998779296875
2019-04-15,435.3500061035156
2019-04-16,434.8999938964844
2019-04-18,442.8500061035156
2019-04-22,434.1499938964844
2019-04-23,432.3500061035156
2019-04-24,444.0
2019-04-25,438.45001220703125
2019-04-26,434.3500061035156
2019-04-30,417.6499938964844
2019-05-02,421.5
2019-05-03,422.04998779296875
2019-05-06,424.45001220703125
2019-05-07,407.95001220703125
2019-05-08,411.5
2019-05-09,408.95001220703125
2019-05-10,410.8999938964844
2019-05-13,402.1000061035156
2019-05-14,405.8500061035156
2019-05-15,399.3500061035156
2019-05-16,399.20001220703125
2019-05-17,402.95001220703125
2019-05-20,414.70001220703125
2019-05-21,412.3500061035156
2019-05-22,408.3999938964844
2019-05-23,413.75
2019-05-24,428.20001220703125
2019-05-27,445.75
2019-05-28,428.8999938964844
2019-05-29,440.3999938964844
2019-05-30,452.45001220703125
2019-05-31,450.1000061035156
2019-06-03,448.20001220703125
2019-06-04,449.95001220703125
2019-06-06,445.1499938964844
2019-06-07,432.0
2019-06-10,438.25
2019-06-11,440.8999938964844
2019-06-12,437.8500061035156
2019-06-13,430.3500061035156
2019-06-14,426.95001220703125
2019-06-17,413.3500061035156
2019-06-18,415.54998779296875
2019-06-19,413.70001220703125
2019-06-20,421.3999938964844
2019-06-21,420.5
2019-06-24,419.1499938964844
2019-06-25,425.20001220703125
2019-06-26,430.3999938964844
2019-06-27,420.6499938964844
2019-06-28,407.95001220703125
2019-07-01,404.45001220703125
2019-07-02,411.04998779296875
2019-07-03,419.6000061035156
2019-07-04,415.25
2019-07-05,416.20001220703125
2019-07-08,400.45001220703125
2019-07-09,417.1499938964844
2019-07-10,410.5
2019-07-11,407.79998779296875
2019-07-12,418.5
2019-07-15,414.0
2019-07-16,420.25
2019-07-17,427.54998779296875
2019-07-18,422.3500061035156
2019-07-19,406.75
2019-07-22,414.5
2019-07-23,407.95001220703125
2019-07-24,408.29998779296875
2019-07-25,414.1499938964844
2019-07-26,424.8500061035156
2019-07-29,415.79998779296875
2019-07-30,412.95001220703125
2019-07-31,417.20001220703125
2019-08-01,406.45001220703125
2019-08-02,414.29998779296875
2019-08-05,405.04998779296875
2019-08-06,413.29998779296875
2019-08-07,394.6000061035156
2019-08-08,399.70001220703125
2019-08-09,400.3999938964844
2019-08-13,396.0
2019-08-14,406.95001220703125
2019-08-16,419.6499938964844
2019-08-19,418.95001220703125
2019-08-20,440.20001220703125
2019-08-21,447.8999938964844
2019-08-22,439.54998779296875
2019-08-23,447.1499938964844
2019-08-26,449.1000061035156
2019-08-27,439.20001220703125
2019-08-28,430.25
2019-08-29,426.95001220703125
2019-08-30,421.29998779296875
2019-09-03,417.79998779296875
2019-09-04,419.0
2019-09-05,412.95001220703125
2019-09-06,405.79998779296875
2019-09-09,398.54998779296875
2019-09-11,401.1000061035156
2019-09-12,414.3500061035156
2019-09-13,407.1499938964844
2019-09-16,407.6499938964844
2019-09-17,403.3999938964844
2019-09-18,404.5
2019-09-19,399.3500061035156
2019-09-20,399.6499938964844
2019-09-23,407.25
2019-09-24,415.1000061035156
2019-09-25,415.95001220703125
2019-09-26,415.29998779296875
2019-09-27,430.8500061035156
2019-09-30,426.79998779296875
2019-10-01,420.6499938964844
2019-10-03,418.6000061035156
2019-10-04,405.1499938964844
2019-10-07,409.1000061035156
2019-10-09,415.6499938964844
2019-10-10,407.0
2019-10-11,409.29998779296875
2019-10-14,411.95001220703125
2019-10-15,408.8500061035156
2019-10-16,405.04998779296875
2019-10-17,405.3500061035156
2019-10-18,410.3999938964844
2019-10-22,435.1000061035156
2019-10-23,423.6000061035156
2019-10-24,416.1000061035156
2019-10-25,404.6499938964844
2019-10-27,412.6499938964844
2019-10-29,414.25
2019-10-30,411.25
2019-10-31,406.1499938964844
2019-11-01,403.6000061035156
2019-11-04,431.95001220703125
2019-11-05,428.70001220703125
2019-11-06,438.70001220703125
2019-11-07,478.25
2019-11-08,482.0
2019-11-11,469.54998779296875
2019-11-13,472.3500061035156
2019-11-14,479.3500061035156
2019-11-15,476.45001220703125
2019-11-18,484.6000061035156
2019-11-19,488.1000061035156
2019-11-20,506.8500061035156
2019-11-21,507.1000061035156
2019-11-22,507.25
2019-11-25,511.45001220703125
2019-11-26,507.1000061035156
2019-11-27,500.0
2019-11-28,511.3999938964844
2019-11-29,504.8999938964844
2019-12-02,506.1000061035156
2019-12-03,526.8499755859375
2019-12-04,515.3499755859375
2019-12-05,527.2999877929688
2019-12-06,517.0999755859375
2019-12-09,518.7000122070312
2019-12-10,508.3999938964844
2019-12-11,508.79998779296875
2019-12-12,505.20001220703125
2019-12-13,501.6000061035156
2019-12-16,500.79998779296875
2019-12-17,510.1000061035156
2019-12-18,533.1500244140625
2019-12-19,533.7999877929688
2019-12-20,534.5999755859375
2019-12-23,526.0499877929688
2019-12-24,527.25
2019-12-26,527.5499877929688
2019-12-27,529.9500122070312
2019-12-30,540.1500244140625
2019-12-31,534.4500122070312
2020-01-01,542.2000122070312
2020-01-02,553.1500244140625
2020-01-03,564.0499877929688
2020-01-06,554.0499877929688
2020-01-07,559.4000244140625
2020-01-08,558.8499755859375
2020-01-09,505.29998779296875
2020-01-10,510.8999938964844
2020-01-13,509.6499938964844
2020-01-14,500.3500061035156
2020-01-15,510.95001220703125
2020-01-16,528.75
2020-01-17,524.0499877929688
2020-01-20,516.7999877929688
2020-01-21,524.3499755859375
2020-01-22,519.5499877929688
2020-01-23,518.2999877929688
2020-01-24,527.0499877929688
2020-01-27,514.1500244140625
2020-01-28,511.95001220703125
2020-01-29,512.75
2020-01-30,499.95001220703125
2020-01-31,506.3999938964844
2020-02-03,477.1000061035156
2020-02-04,483.54998779296875
2020-02-05,483.70001220703125
2020-02-06,480.54998779296875
2020-02-07,479.6499938964844
2020-02-10,478.20001220703125
2020-02-11,482.6000061035156
2020-02-12,491.54998779296875
2020-02-13,491.6000061035156
2020-02-14,486.95001220703125
2020-02-17,491.95001220703125
2020-02-18,502.1499938964844
2020-02-19,516.75
2020-02-20,565.0
2020-02-24,592.2000122070312
2020-02-25,590.25
2020-02-26,588.1500244140625
2020-02-27,597.6500244140625
2020-02-28,577.2999877929688
2020-03-02,573.9500122070312
2020-03-03,591.4000244140625
2020-03-04,590.9500122070312
2020-03-05,605.2000122070312
2020-03-06,520.7999877929688
2020-03-09,500.20001220703125
2020-03-11,501.70001220703125
2020-03-12,444.3500061035156
2020-03-13,429.8999938964844
2020-03-16,401.1499938964844
2020-03-17,376.04998779296875
2020-03-18,357.3500061035156
2020-03-19,378.1000061035156
2020-03-20,407.75
2020-03-23,288.54998779296875
2020-03-24,303.20001220703125
2020-03-25,351.95001220703125
2020-03-26,423.20001220703125
2020-03-27,408.45001220703125
2020-03-30,397.8500061035156
2020-03-31,384.6000061035156
2020-04-01,382.3999938964844
2020-04-03,333.8500061035156
2020-04-07,360.20001220703125
2020-04-08,355.20001220703125
2020-04-09,352.20001220703125
2020-04-13,350.95001220703125
2020-04-15,395.8999938964844
2020-04-16,426.70001220703125
2020-04-17,420.6000061035156
2020-04-20,442.20001220703125
2020-04-21,421.1000061035156
2020-04-22,439.5
2020-04-23,423.8500061035156
2020-04-24,420.1499938964844
2020-04-27,451.95001220703125
2020-04-28,477.1499938964844
2020-04-29,473.0
2020-04-30,469.79998779296875
2020-05-04,462.70001220703125
2020-05-05,452.6000061035156
2020-05-06,459.1000061035156
2020-05-07,442.70001220703125
2020-05-08,450.95001220703125
2020-05-11,441.0
2020-05-12,446.8999938964844
2020-05-13,450.45001220703125
2020-05-14,448.6499938964844
2020-05-15,449.1000061035156
2020-05-18,417.75
2020-05-19,425.8500061035156
2020-05-20,434.95001220703125
2020-05-21,440.04998779296875
2020-05-22,429.25
2020-05-26,438.20001220703125
2020-05-27,443.70001220703125
